station,dhp,codeTaxa
E03,21.8,BBPA
E06,27.55,BBPA
A03,13.5,BBPA
A07,23.5,AASA
A08,15.1,AASA
A09,15.8,AASA
A10,11,AASA
B01,16,BTOC
B07,21,AASA
B08,12.5,AASA
C02,15.8,BPGR
C08,14.1,AASA
D01,14.4,BTOC
D08,22.5,AASA
A03,19,BBPA
A07,23.2,AASA
A08,10.6,AASA
A09,20.4,AASA
A10,11,AASA
B01,16.8,BTOC
B07,19.8,AASA
B08,19.9,AASA
C02,15.3,BPGR
C08,23,AASA
D01,18.7,BTOC
D08,30.5,AASA
A03,14.7,BBPA
A07,10.3,AASA
A08,14.9,AASA
A09,11.4,AASA
A10,11.4,AASA
B01,10.9,BTOC
B07,22.5,AASA
B08,18.5,AASA
C02,20.4,BPGR
C08,21,AASA
D01,10.1,BTOC
D08,13,AASA
A07,12.7,AASA
A08,13,AASA
A09,10.2,AASA
A10,20.2,AASA
B01,10,BTOC
B07,15.8,AASA
B08,19.2,AASA
C02,16.9,BPGR
C08,17.7,AASA
D08,16.3,AASA
A07,15.6,AASA
A09,12.1,AASA
A10,18,AASA
B01,13.8,BTOC
B07,12,AASA
B08,14.4,AASA
C02,20.5,BPGR
C08,18,AASA
D08,11.6,AASA
A07,15,AASA
A09,14.9,AASA
A10,20.9,AASA
B01,10.9,BTOC
B07,16,AASA
B08,12.6,AASA
C02,25.6,BPGR
C08,25.1,AASA
D08,14.8,AASA
A07,17.4,AASA
A09,14.2,AASA
A10,13.1,AASA
B01,14.5,BTOC
B07,11.3,AASA
B08,12.9,AASA
C08,22.4,AASA
D08,13.9,AASA
A07,10.5,AASA
A09,13.5,AASA
A10,17.3,AASA
B01,13.3,BTOC
B07,27.1,AASA
B08,23.7,AASA
C08,19.8,AASA
D08,10.4,AASA
A07,10.7,AASA
A09,16.1,AASA
A10,11.2,AASA
B01,16.2,BTOC
B07,11.7,AASA
B08,17.4,AASA
C08,22.2,AASA
D08,10.7,AASA
A09,20.6,AASA
A10,13.5,AASA
B01,10.9,BTOC
B07,18.2,AASA
B08,15.9,AASA
C08,22.3,AASA
A09,14.3,AASA
A10,14.1,AASA
B01,12.3,BTOC
B07,12.4,AASA
B08,20.5,AASA
C08,17.7,AASA
A09,15.9,AASA
A10,13.7,AASA
B01,11.5,BTOC
B07,13.6,AASA
B08,12.9,AASA
C08,14,AASA
A09,12.5,AASA
A10,12.3,AASA
B01,17,BTOC
B07,13.4,AASA
B08,18.1,AASA
C08,18,AASA
A09,10.3,AASA
A10,20,AASA
B01,15,BTOC
B07,19.4,AASA
B08,24,AASA
C08,13.9,AASA
A09,35.5,AASA
A10,20.9,AASA
B07,18.2,AASA
B08,10.9,AASA
C08,17,AASA
A09,11,AASA
A10,20.2,AASA
B07,14.6,AASA
B08,19.7,AASA
C08,23.8,AASA
A09,15.5,AASA
A10,12.7,AASA
B07,17.3,AASA
B08,17.6,AASA
A09,21,AASA
A10,12.9,AASA
B07,12,AASA
B08,22.8,AASA
A09,17.7,AASA
A10,23.9,AASA
B07,19.4,AASA
B08,12.9,AASA
A09,13,AASA
A10,12.2,AASA
B07,22.8,AASA
B08,11.1,AASA
A09,17.1,AASA
A10,20.8,AASA
B07,11.3,AASA
B08,17.1,AASA
A09,22.2,AASA
A10,18.3,AASA
B07,14.7,AASA
B08,12.2,AASA
A09,15.5,AASA
A10,21.4,AASA
B07,34.6,AASA
A09,18.3,AASA
A10,15.9,AASA
B07,20,AASA
A10,15.3,AASA
B07,18,AASA
A10,10.3,AASA
B07,18.7,AASA
A10,15.8,AASA
B07,20,AASA
A10,16,AASA
A10,14.5,AASA
A10,17.2,AASA
A10,13.3,AASA
