station,dhp,codeTaxa
A03,19.3,BBPA
A06,15.1,BBPA
A07,22.3,AASA
A10,12,AASA
B00,27,APST
B00,17.8,BTOC
B01,12.5,BBPA
B01,19.2,BTOC
B02,21,BARU
B03,16,BBPA
B05,20.5,BBPA
B07,17.8,AASA
B08,25.4,AASA
B09,12,AASA
B10,17,AASA
C01,17.7,BBPA
C03,17.7,BBPA
C04,29.5,BBPA
C05,37,BPGR
C06,16.3,BBPA
C07,20.8,BBPA
C08,28.2,AASA
C09,12.5,AASA
C10,13.5,AASA
D01,23.3,BBPA
D01,14.3,BTOC
D02,28.6,BPGR
D03,14.1,BBPA
D04,12.1,BBPA
D05,18.5,BBPA
D06,16.5,BBPA
D07,18.2,AASA
D08,22,AASA
D09,21.2,AASA
D10,11.5,AASA
E01,14.2,BBPA
E02,23,BPGR
E03,24.5,BBPA
E04,19.7,BBPA
E06,23.5,BBPA
E07,25.2,BBPA
E09,22.5,AASA
A01,12,BTOC
A02,22.3,BBPA
A03,14.2,BBPA
A06,15.9,BBPA
A07,17,AASA
A10,18.4,AASA
B00,20.4,APST
B00,10.3,BTOC
B01,19.8,BBPA
B01,11.5,BTOC
B03,13.6,BBPA
B05,24.4,BBPA
B07,25.8,AASA
B08,19.7,AASA
B09,19.1,AASA
B10,20.4,AASA
C01,12.7,BBPA
C03,15.7,BBPA
C04,23.1,BBPA
C05,33,BPGR
C06,16,BBPA
C07,27,BBPA
C08,22.6,AASA
C09,25.8,AASA
C10,17.8,AASA
D01,25.1,BBPA
D01,12.1,BTOC
D03,17.6,BBPA
D04,16.8,BBPA
D05,17.2,BBPA
D06,18,BBPA
D07,13.6,AASA
D08,18.6,AASA
D09,12.5,AASA
D10,19,AASA
E01,14.4,BBPA
E02,23.5,BPGR
E03,16,BBPA
E04,31.5,BBPA
E06,21.3,BBPA
E07,30.6,BBPA
E09,21.2,AASA
A01,17.5,BTOC
A03,21.2,BBPA
A07,11,AASA
A10,24.1,AASA
B00,11.3,BTOC
B01,24.2,BBPA
B01,17.2,BTOC
B03,20.8,BBPA
B07,13.9,AASA
B08,18.9,AASA
B09,14.8,AASA
B10,11,AASA
C01,11.1,BBPA
C03,10.5,BBPA
C04,27.1,BBPA
C06,19.3,BBPA
C07,17.5,BBPA
C08,19.8,AASA
C09,19.4,AASA
C10,16.7,AASA
D01,27.3,BBPA
D01,14.7,BTOC
D04,20.6,BBPA
D05,10.9,BBPA
D06,13.1,BBPA
D07,19.1,AASA
D08,18.6,AASA
D09,18.5,AASA
D10,17.1,AASA
E01,13.8,BBPA
E02,25,BPGR
E03,18,BBPA
E04,27.5,BBPA
E07,18.8,BBPA
E09,35,AASA
A01,13,BTOC
A03,23,BBPA
A07,11.3,AASA
A10,24.5,AASA
B00,14.8,BTOC
B01,20,BBPA
B01,13.5,BTOC
B03,15.3,BBPA
B07,14.7,AASA
B08,14,AASA
B09,23.5,AASA
B10,17.9,AASA
C03,15,BBPA
C04,21.4,BBPA
C06,10.1,BBPA
C07,19.3,BBPA
C08,20.2,AASA
C09,10,AASA
C10,17.3,AASA
D01,11.2,BBPA
D01,17.9,BTOC
D04,18.8,BBPA
D05,21.7,BBPA
D07,16.3,AASA
D08,12.5,AASA
D09,15.1,AASA
D10,23.2,AASA
E02,24,BPGR
E03,13.2,BBPA
E04,11.7,BBPA
E07,12.7,BBPA
A01,18.5,BTOC
A03,18,BBPA
A07,11.7,AASA
A10,11,AASA
B00,16.9,BTOC
B01,616.2,BBPA
B01,12,BTOC
B03,18.4,BBPA
B07,22.1,AASA
B08,25.8,AASA
B09,12,AASA
B10,20.7,AASA
C03,18.4,BBPA
C04,13.1,BBPA
C06,23.9,BBPA
C07,23,BBPA
C08,25.6,AASA
C09,26.5,AASA
C10,21.2,AASA
D01,18.7,BBPA
D01,12.1,BTOC
D04,16.2,BBPA
D05,23.2,BBPA
D08,13,AASA
D09,13.3,AASA
E02,26,BPGR
E03,23.2,BBPA
E04,18.6,BBPA
E07,32,BBPA
A01,13.1,BTOC
A03,17,BBPA
A07,24.7,AASA
A10,12.1,AASA
B00,14.6,BTOC
B01,15,BBPA
B01,16.5,BTOC
B07,28.1,AASA
B08,17.8,AASA
B09,19.8,AASA
B10,23.8,AASA
C03,12.6,BBPA
C04,15.5,BBPA
C06,18,BBPA
C07,19.6,BBPA
C08,16.4,AASA
C09,12.6,AASA
C10,31.1,AASA
D01,19.3,BBPA
D01,11.5,BTOC
D04,23.4,BBPA
D05,25.8,BBPA
D08,11.6,AASA
D09,19.7,AASA
E02,23,BPGR
E03,20.6,BBPA
E07,15.9,BBPA
A01,11.8,BTOC
A03,13.3,BBPA
A07,10.2,AASA
A10,14,AASA
B00,14.7,BTOC
B01,12.5,BBPA
B01,17,BTOC
B07,14.6,AASA
B08,20.5,AASA
B09,18.9,AASA
B10,27.2,AASA
C04,19,BBPA
C08,12.2,AASA
C09,26.2,AASA
C10,24,AASA
D01,17.3,BBPA
D01,15,BTOC
D04,15.1,BBPA
D05,20.8,BBPA
D08,13.9,AASA
D09,11.9,AASA
E02,29,BPGR
E03,12.8,BBPA
E07,13.4,BBPA
A03,11,BBPA
A07,21,AASA
A10,17.4,AASA
B01,15,BTOC
B07,22.6,AASA
B08,13.8,AASA
B09,25.7,AASA
B10,14.3,AASA
C04,28.1,BBPA
C09,17.1,AASA
C10,23.5,AASA
D01,27.5,BBPA
D01,13.6,BTOC
D04,14,BBPA
D05,30.7,BBPA
D08,18.8,AASA
D09,18.2,AASA
E02,25,BPGR
E07,16.6,BBPA
A03,14.9,BBPA
A07,15,AASA
A10,13,AASA
B01,11.5,BTOC
B07,12.2,AASA
B08,18.6,AASA
B09,13.1,AASA
B10,10.7,AASA
C04,11.9,BBPA
C09,21.4,AASA
C10,16.7,AASA
D01,11.2,BBPA
D01,13.7,BTOC
D08,17.7,AASA
D09,19.5,AASA
E02,30,BPGR
A03,14.2,BBPA
A07,17.5,AASA
A10,19,AASA
B01,15,BTOC
B07,19.9,AASA
B08,24.9,AASA
B09,18.5,AASA
B10,15.4,AASA
C04,19.7,BBPA
C09,14.3,AASA
C10,18.3,AASA
D01,18.6,BBPA
D01,25.5,BTOC
D08,21.7,AASA
D09,16.5,AASA
E02,31,BPGR
A03,16.1,BBPA
A10,13.6,AASA
B01,12,BTOC
B08,19.2,AASA
B09,17.8,AASA
B10,30.5,AASA
C04,11.9,BBPA
C09,26.1,AASA
C10,35.1,AASA
D01,11.6,BBPA
D01,22,BTOC
D08,15.7,AASA
D09,14,AASA
E02,28,BPGR
A03,17.3,BBPA
A10,11.3,AASA
B01,20,BTOC
B08,11.3,AASA
B09,26.8,AASA
B10,20,AASA
C04,12,BBPA
C09,27.5,AASA
C10,11.2,AASA
D01,12.8,BBPA
D01,19.5,BTOC
D08,13.3,AASA
D09,16,AASA
E02,15,BPGR
A03,10.5,BBPA
A10,20.5,AASA
B01,15.7,BTOC
B08,20,AASA
B09,21.1,AASA
B10,12,AASA
C09,17.3,AASA
C10,27.9,AASA
D01,21.2,BBPA
D01,10.4,BTOC
D08,20.4,AASA
D09,28.7,AASA
A03,11,BBPA
A10,11.8,AASA
B01,13.5,BTOC
B08,14.5,AASA
B09,17.6,AASA
B10,15.5,AASA
C09,18.2,AASA
C10,20,AASA
D01,12.1,BTOC
D09,25.2,AASA
A10,12.9,AASA
B01,21.5,BTOC
B08,15.2,AASA
B09,25.2,AASA
B10,18.7,AASA
C09,18.1,AASA
C10,13.5,AASA
D01,13.3,BTOC
D09,29.9,AASA
A10,17,AASA
B01,17.7,BTOC
B08,21,AASA
B09,14,AASA
B10,13,AASA
C09,11.5,AASA
C10,18.1,AASA
D01,10.2,BTOC
D09,15.8,AASA
A10,12.7,AASA
B01,10.3,BTOC
B08,13.1,AASA
B09,16.9,AASA
B10,17.5,AASA
C09,21.6,AASA
C10,15.5,AASA
D01,21,BTOC
D09,20.4,AASA
A10,20.9,AASA
B01,17,BTOC
B08,19.3,AASA
B09,21.1,AASA
B10,17.6,AASA
C09,25.2,AASA
C10,20,AASA
D01,10.8,BTOC
D09,23.5,AASA
A10,15.4,AASA
B01,12,BTOC
B08,13.2,AASA
B09,24.9,AASA
B10,14.4,AASA
C09,11.8,AASA
C10,18.7,AASA
D01,16.3,BTOC
A10,12,AASA
B01,17,BTOC
B08,20.1,AASA
B09,19.4,AASA
B10,22,AASA
C09,23.5,AASA
C10,17.4,AASA
D01,10.7,BTOC
A10,20.5,AASA
B01,12.6,BTOC
B08,14.3,AASA
B09,15.8,AASA
B10,14,AASA
C09,16.7,AASA
D01,15.6,BTOC
A10,20.8,AASA
B01,13,BTOC
B08,12.7,AASA
B09,11.7,AASA
B10,15,AASA
C09,20.3,AASA
D01,14.1,BTOC
A10,13.8,AASA
B01,21,BTOC
B08,21.8,AASA
B09,22.5,AASA
C09,12.2,AASA
D01,32.1,BTOC
A10,21,AASA
B01,18.5,BTOC
B08,13,AASA
B09,15,AASA
C09,24.7,AASA
D01,15.5,BTOC
A10,14.1,AASA
B01,11.3,BTOC
B08,11.5,AASA
B09,21.1,AASA
C09,15,AASA
A10,16.8,AASA
B01,17,BTOC
B08,25.2,AASA
B09,16.9,AASA
A10,14,AASA
B01,18,BTOC
B09,21.2,AASA
A10,19.2,AASA
B01,18.5,BTOC
A10,15.7,AASA
B01,15,BTOC
A10,14.7,AASA
A10,13,AASA
A10,12.2,AASA
A10,11.7,AASA
A10,11,AASA
A10,13,AASA
A10,11.4,AASA
A10,11.1,AASA
A10,15,AASA
A10,14,AASA
A10,14.4,AASA
A10,15.5,AASA
A10,20.5,AASA
A10,17,AASA
A10,14.6,AASA
A10,10.9,AASA
A10,13.4,AASA
